,job_level,job_duration_in_current_job_level,person_level,job_duration_in_current_person_level,job_duration_in_current_branch,Employee_type,Employee_status,gender,age,marital_status_maried(Y/N),number_of_dependences,number_of_dependences (male),number_of_dependences (female),Education_level,GPA,year_graduated,job_duration_as_permanent_worker,job_duration_from_training,branch_rotation,job_rotation,assign_of_otherposition,annual leave,sick_leaves,Best Performance,Avg_achievement_%,Last_achievement_%,Achievement_above_100%_during3quartal,achievement_target_1,achievement_target_2,achievement_target_3
144,JG04,1.67,PG03,1.67,1.42,RM_type_A,Permanent,Male,1985,Y,2,2,0,level_3,3.46,2008,6.0,6,3,3,13,2,0,0,87.08999999999997,101.36,1.0,8,6,3
145,JG04,1.75,PG03,1.75,1.42,RM_type_B,Permanent,Male,1988,Y,1,1,0,level_3,3.03,2009,5.0,5,3,2,0,0,0,0,40.126666666666665,27.74,0.0,6,4,1
146,JG04,1.75,PG03,1.75,0.0,RM_type_A,Permanent,Male,1991,N,0,0,0,level_4,0.0,0,3.0,3,2,2,3,4,2,0,63.03,62.17,0.0,5,7,1
147,JG03,0.92,PG01,0.92,0.92,RM_type_B,Contract,Male,1987,N,0,0,0,level_4,3.43,0,,1,1,1,0,0,1,0,,,,9,9,0
148,JG04,1.75,PG03,1.75,0.75,RM_type_A,Permanent,Male,1989,N,0,0,0,,,,4.0,4,4,4,2,14,1,1,115.14666666666666,110.36,3.0,5,8,1
149,JG04,1.75,PG03,1.75,1.42,RM_type_A,Permanent,Female,1990,N,0,0,0,level_3,0.0,0,3.0,3,2,2,0,8,0,0,63.44333333333333,62.83,0.0,6,7,1
150,JG04,8.0,PG04,8.0,2.5,RM_type_A,Permanent,Female,1969,Y,2,2,0,level_4,0.0,2006,25.0,25,6,8,0,0,1,1,46.29666666666667,53.27,0.0,7,7,3
151,JG04,1.83,PG03,1.83,0.0,RM_type_A,Permanent,Male,1985,Y,1,0,1,level_4,3.09,2009,6.0,6,5,3,0,5,1,0,52.90333333333334,65.57,0.0,7,7,3
152,JG04,0.75,PG03,0.75,1.17,RM_type_B,Permanent,Male,1988,Y,1,0,1,,0.0,0,1.0,1,1,2,0,0,0,0,,,,9,9,0
153,JG04,1.75,PG03,1.75,0.0,RM_type_A,Permanent,Male,1983,Y,1,0,1,level_3,2.76,2007,6.0,6,4,4,12,3,2,0,83.34666666666669,84.43,1.0,5,7,3
154,JG04,1.83,PG03,1.83,1.42,RM_type_B,Permanent,Male,1987,N,0,0,0,,,,5.0,5,5,2,0,0,4,0,61.22,49.46,0.0,6,7,3
155,JG04,1.75,PG03,1.75,0.0,RM_type_B,Permanent,Male,1988,Y,1,1,0,,,,5.0,5,3,4,1,6,1,0,50.9,47.73,0.0,6,7,1
156,JG04,1.75,PG03,1.75,1.42,RM_type_B,Permanent,Male,1990,N,0,0,0,level_4,0.0,0,3.0,3,2,2,0,8,1,0,42.84666666666666,37.78,0.0,6,7,1
157,JG04,1.83,PG03,1.83,0.75,RM_type_A,Permanent,Male,1988,Y,1,0,1,level_4,3.19,2011,5.0,5,3,2,7,6,1,0,49.36666666666667,57.37,0.0,6,7,3
158,JG04,1.75,PG03,1.75,1.42,RM_type_B,Permanent,Male,1987,Y,1,0,1,level_4,3.19,2011,5.0,5,3,2,0,3,2,0,61.89666666666667,65.73,0.0,6,7,3
159,JG04,1.17,PG03,1.17,1.0,RM_type_A,Permanent,Male,1990,Y,0,0,0,level_4,0.0,0,2.0,2,2,3,0,0,1,0,,,,9,9,0
160,JG05,5.0,PG06,2.5,2.08,RM_type_A,Permanent,Female,1969,Y,2,2,0,level_4,0.0,1993,24.0,24,7,7,9,9,2,0,40.73,41.87,0.0,7,7,3
161,JG04,1.83,PG03,1.83,1.0,RM_type_A,Permanent,Male,1987,Y,1,0,1,level_4,3.17,2010,5.0,5,3,2,4,2,0,0,100.29,108.74,3.0,8,8,3
162,JG03,0.92,PG01,0.92,0.75,RM_type_B,Contract,Male,1990,N,0,0,0,level_3,2.98,0,,1,2,1,0,0,1,0,,,,9,9,0
163,JG04,2.0,PG04,2.0,0.42,RM_type_A,Permanent,Male,1973,Y,3,1,2,level_1,0.0,\N,23.0,23,11,13,54,5,0,0,,,,9,9,0
164,JG04,1.75,PG03,1.75,1.5,RM_type_B,Permanent,Male,1988,Y,0,0,0,,,,6.0,6,3,2,0,7,1,0,113.24666666666668,117.43,3.0,5,8,3
165,JG04,2.67,PG03,2.67,0.92,RM_type_A,Permanent,Male,1988,Y,0,0,0,,,,5.0,5,5,3,0,9,1,0,91.70666666666666,117.0,2.0,8,8,3
166,JG04,1.75,PG03,1.75,0.5,RM_type_A,Permanent,Male,1989,Y,1,0,1,,,,5.0,5,2,4,0,10,13,0,109.52,111.6,3.0,5,8,3
167,JG04,1.75,PG03,1.75,2.5,RM_type_C,Permanent,Male,1987,Y,0,0,0,,,,4.0,4,2,3,4,9,0,0,80.03333333333335,86.11,2.0,8,6,3
168,JG04,0.75,PG03,0.75,1.42,RM_type_A,Permanent,Male,1990,Y,1,0,1,level_4,0.0,0,1.0,1,1,3,0,7,0,1,,,,9,9,0
169,JG04,0.75,PG03,0.75,0.42,RM_type_A,Permanent,Male,1991,Y,1,0,1,level_4,0.0,0,1.0,1,2,3,0,0,0,1,,,,9,9,0
170,JG03,0.92,PG01,0.92,0.92,RM_type_B,Contract,Male,1988,N,0,0,0,level_3,3.0,0,,1,1,1,0,0,0,0,,,,9,9,0
171,JG04,0.5,PG03,0.5,0.5,RM_type_B,Permanent,Male,1991,Y,0,0,0,level_3,0.0,0,1.0,1,1,1,0,0,0,0,,,,9,9,0
172,JG05,8.0,PG06,8.0,2.5,RM_type_A,Permanent,Male,1964,Y,3,1,2,level_3,2.9,1986,32.0,32,5,5,11,14,0,1,102.68666666666668,117.0,2.0,8,8,3
173,JG04,1.83,PG03,1.83,1.92,RM_type_B,Permanent,Female,1986,Y,0,0,0,,,,5.0,5,3,2,0,12,1,1,76.52333333333333,101.95,2.0,8,8,3
174,JG04,1.75,PG03,1.75,2.5,RM_type_A,Permanent,Male,1989,Y,0,0,0,,,,5.0,5,3,2,4,5,0,1,102.65333333333332,117.0,2.0,8,8,3
175,JG03,0.33,PG01,0.33,0.33,RM_type_B,Contract,Male,1988,N,0,0,0,level_4,2.98,0,,1,1,1,0,0,0,0,,,,9,9,0
176,JG04,1.75,PG03,1.75,0.25,RM_type_A,Permanent,Male,1986,Y,2,1,1,,,,6.0,6,4,5,0,8,2,1,89.70333333333332,90.21,2.0,6,7,3
177,JG04,1.83,PG03,1.83,0.17,RM_type_A,Permanent,Male,1987,Y,1,1,0,,,,6.0,6,4,4,22,13,0,0,75.89,74.2,0.0,6,7,3
178,JG04,1.75,PG03,1.75,0.5,RM_type_B,Permanent,Male,1989,Y,2,1,1,,,,4.0,4,3,3,4,7,0,1,110.51,115.67,3.0,6,8,3
179,JG04,1.17,PG03,1.17,2.83,RM_type_A,Permanent,Male,1986,Y,1,1,0,level_4,0.0,0,3.0,3,1,2,7,7,4,0,78.40333333333334,127.0,1.0,8,8,3
180,JG03,0.83,PG01,0.83,0.83,RM_type_B,Contract,Male,1991,N,0,0,0,level_4,3.02,0,,1,1,1,0,0,0,0,,,,9,9,0
181,JG04,1.75,PG03,1.75,0.5,RM_type_A,Permanent,Male,1989,Y,0,0,0,,,,5.0,5,5,2,6,9,0,1,110.94666666666666,116.3,3.0,5,8,3
182,JG04,1.17,PG03,1.17,0.5,RM_type_B,Permanent,Male,1987,Y,1,0,1,,,,4.0,4,3,3,0,9,0,0,80.43333333333334,97.76,2.0,8,7,3
183,JG04,1.75,PG03,1.75,0.5,RM_type_A,Permanent,Male,1987,Y,2,0,2,,,,4.0,4,4,4,2,7,0,1,108.56333333333332,104.19,3.0,6,6,3
184,JG03,6.5,PG02,2.0,2.0,RM_type_A,Permanent,Male,1980,Y,2,2,0,,,,7.0,7,5,3,0,2,0,1,86.19666666666667,105.06,2.0,5,6,3
185,JG04,1.75,PG03,1.75,1.5,RM_type_B,Permanent,Male,1988,Y,0,0,0,,,,5.0,5,3,3,6,5,11,1,97.76,113.7,2.0,8,8,3
186,JG04,1.75,PG03,1.75,0.5,RM_type_A,Permanent,Male,1985,Y,0,0,0,,,,4.0,4,4,2,16,3,0,1,89.00999999999998,93.2,2.0,8,7,3
187,JG04,8.0,PG03,3.0,0.5,RM_type_A,Permanent,Male,1974,Y,3,3,0,level_4,3.19,1999,17.0,18,7,9,10,5,1,1,88.36,111.68,2.0,8,8,3
188,JG04,1.75,PG03,1.75,2.5,RM_type_A,Permanent,Male,1989,Y,1,1,0,,,,5.0,5,2,2,4,9,6,1,95.42333333333332,117.0,2.0,8,8,3
189,JG04,1.75,PG03,1.75,1.5,RM_type_A,Permanent,Male,1989,Y,0,0,0,,,,4.0,4,2,3,3,11,1,1,113.25333333333332,115.07,3.0,6,8,3
190,JG03,0.92,PG01,0.92,0.92,RM_type_B,Contract,Male,1992,N,0,0,0,level_3,3.12,0,,1,2,2,0,0,1,0,,,,9,9,0
191,JG04,1.75,PG03,1.75,0.5,RM_type_A,Permanent,Male,1982,Y,3,2,1,,,,7.0,7,4,4,1,6,0,1,79.58,96.85,2.0,8,8,1
192,JG04,1.75,PG03,1.75,1.5,RM_type_B,Permanent,Male,1986,Y,2,1,1,,,,6.0,6,4,5,2,5,0,0,78.31,71.06,1.0,7,7,3
193,JG04,1.75,PG03,1.75,0.5,RM_type_A,Permanent,Male,1984,Y,2,1,1,,,,6.0,6,4,4,4,9,2,1,103.99,98.13,3.0,6,8,1
194,JG04,1.75,PG03,1.75,0.25,RM_type_A,Permanent,Male,1990,Y,1,1,0,,,,6.0,6,3,4,0,4,0,0,111.18,113.11,3.0,6,8,3
195,JG03,0.17,PG01,0.17,0.17,RM_type_B,Contract,Male,1990,N,0,0,0,level_3,0.0,0,,1,1,1,0,0,0,0,,,,9,9,0
196,JG04,1.17,PG03,1.17,0.5,RM_type_B,Permanent,Male,1986,Y,0,0,0,,,,5.0,5,2,2,1,18,5,0,99.52,105.4,3.0,6,5,3
197,JG04,1.17,PG03,1.17,3.17,RM_type_A,Permanent,Male,1985,Y,0,0,0,,,,5.0,5,3,3,0,10,0,1,65.75333333333333,51.67,0.0,5,7,1
198,JG04,0.08,PG03,0.08,0.08,RM_type_B,Permanent,Male,1989,N,0,0,0,level_4,0.0,0,1.0,1,1,1,0,0,0,0,,,,9,9,0
199,JG04,1.83,PG03,1.83,1.5,RM_type_A,Permanent,Male,1984,Y,2,2,0,level_4,3.15,2015,6.0,6,2,2,8,14,2,1,99.37333333333332,92.5,3.0,5,6,1
200,JG04,1.67,PG03,1.67,0.5,RM_type_A,Permanent,Male,1989,Y,1,1,0,level_4,2.98,2015,5.0,5,3,2,2,10,0,0,60.45333333333334,68.73,0.0,5,7,3
201,JG04,1.33,PG03,1.33,1.17,RM_type_A,Permanent,Male,1992,Y,0,0,0,level_3,0.0,0,3.0,3,3,3,1,5,0,0,52.88999999999999,54.32,0.0,7,7,3
202,JG04,0.92,PG03,0.92,0.92,RM_type_B,Permanent,Male,1990,Y,1,1,0,level_4,0.0,0,1.0,1,1,1,0,6,0,0,,,,9,9,0
203,JG04,1.83,PG03,1.83,2.5,RM_type_A,Permanent,Male,1984,N,0,0,0,,,,7.0,7,4,6,12,0,0,0,44.92666666666667,49.65,0.0,5,7,3
204,JG04,1.67,PG03,1.67,1.5,RM_type_A,Permanent,Male,1988,Y,0,0,0,level_1,45.0,2015,7.0,7,3,5,0,7,0,0,94.57666666666668,88.45,3.0,5,7,1
205,JG04,1.25,PG03,1.25,0.92,RM_type_A,Permanent,Male,1988,N,0,0,0,,,,5.0,5,3,3,0,6,1,0,32.53666666666666,32.23,0.0,6,7,1
206,JG04,1.67,PG03,1.67,0.5,RM_type_B,Permanent,Male,1990,Y,1,0,1,level_4,0.0,0,2.0,2,2,3,0,3,0,0,37.41,53.33,0.0,6,7,3
207,JG03,0.33,PG01,0.33,0.25,RM_type_B,Contract,Male,1992,N,0,0,0,level_4,0.0,0,,1,2,1,0,0,0,0,,,,9,9,0
208,JG03,0.0,PG01,0.0,0.0,RM_type_B,Contract,Male,1987,N,0,0,0,level_3,0.0,0,,1,1,1,0,0,0,0,,,,9,9,0
209,JG04,1.83,PG03,1.83,0.42,RM_type_A,Permanent,Male,1985,Y,2,1,1,,,,6.0,6,6,3,4,2,0,0,57.85999999999999,60.35,0.0,6,7,3
210,JG04,1.67,PG03,1.67,0.5,RM_type_A,Permanent,Male,1989,Y,1,1,0,,,,4.0,4,4,3,0,9,0,0,54.17333333333334,59.78,0.0,6,7,3
211,JG03,0.92,PG01,0.92,0.5,RM_type_B,Contract,Male,1992,Y,0,0,0,level_4,3.36,0,,1,4,1,0,0,0,0,,,,9,9,0
212,JG04,0.5,PG03,0.5,0.5,RM_type_A,Permanent,Male,1990,N,0,0,0,level_4,0.0,0,1.0,1,1,2,0,0,0,0,,,,9,9,0
213,JG04,1.25,PG03,1.25,0.5,RM_type_A,Permanent,Female,1986,Y,0,0,0,level_4,3.62,2008,6.0,6,5,4,4,2,0,0,76.80333333333333,58.83,1.0,7,7,3
214,JG03,0.42,PG01,0.42,0.42,RM_type_B,Contract,Female,1993,N,0,0,0,level_4,0.0,0,,1,2,1,0,0,0,0,,,,9,9,0
215,JG04,2.67,PG03,2.67,0.5,RM_type_A,Permanent,Male,1980,Y,3,2,1,level_4,3.0,2015,6.0,6,4,4,6,6,0,0,49.12333333333334,52.45,0.0,7,7,3
216,JG03,0.83,PG01,0.83,0.5,RM_type_B,Contract,Male,1990,Y,1,0,1,level_4,3.08,0,,1,3,1,0,0,0,0,,,,9,9,0
217,JG04,1.67,PG03,1.67,0.5,RM_type_A,Permanent,Male,1988,Y,1,1,0,level_4,3.0,2015,5.0,5,3,3,5,6,4,0,59.05333333333334,65.35,0.0,6,7,3
218,JG04,0.08,PG03,0.08,0.08,RM_type_B,Permanent,Male,1989,Y,0,0,0,level_4,0.0,0,1.0,1,1,1,0,0,0,0,,,,9,9,0
219,JG04,1.67,PG03,1.67,0.5,RM_type_A,Permanent,Male,1983,Y,0,0,0,level_4,3.0,2015,7.0,7,3,3,7,7,1,0,47.06,50.48,0.0,5,7,1
220,JG04,1.25,PG03,1.25,0.5,RM_type_A,Permanent,Male,1990,Y,0,0,0,,,,5.0,5,4,5,4,7,1,1,50.12333333333334,55.36,0.0,6,7,3
221,JG04,1.67,PG03,1.67,1.5,RM_type_A,Permanent,Male,1990,Y,1,1,0,,,,4.0,4,3,3,0,10,4,0,62.62666666666666,67.75,0.0,6,7,3
222,JG04,0.5,PG03,0.5,0.5,RM_type_B,Permanent,Male,1989,N,0,0,0,level_4,0.0,0,1.0,1,1,1,1,0,0,0,,,,9,9,0
223,JG04,1.75,PG03,1.75,1.92,RM_type_A,Permanent,Male,1986,Y,1,1,0,,,,7.0,7,4,5,12,4,0,0,32.57333333333333,31.0,0.0,4,4,3
224,JG05,1.33,PG05,1.33,0.5,RM_type_A,Permanent,Male,1969,Y,3,2,1,level_4,0.0,\N,22.0,22,13,11,15,0,2,1,64.93,68.89,0.0,5,7,3
225,JG04,1.75,PG03,1.75,0.5,RM_type_A,Permanent,Male,1989,Y,1,1,0,level_4,3.0,2015,5.0,5,3,3,2,7,1,0,46.12000000000001,47.66,0.0,8,7,1
226,JG04,1.67,PG03,1.67,1.5,RM_type_A,Permanent,Male,1987,Y,1,0,1,level_4,3.0,2015,5.0,5,2,3,1,4,0,0,103.34666666666664,105.21,3.0,5,6,3
227,JG04,1.83,PG03,1.83,1.5,RM_type_C,Permanent,Male,1987,N,0,0,0,,,,4.0,4,4,4,11,1,0,0,73.30333333333333,73.78,0.0,6,7,3
228,JG04,1.08,PG03,1.08,1.08,RM_type_A,Permanent,Male,1982,Y,2,1,1,level_4,0.0,0,1.0,1,1,3,0,0,0,1,,,,9,9,0
229,JG03,0.92,PG01,0.92,0.92,RM_type_B,Contract,Male,1992,Y,0,0,0,level_4,3.16,0,,1,1,1,0,0,0,0,,,,9,9,0
230,JG03,0.83,PG01,0.83,0.83,RM_type_B,Contract,Male,1991,N,0,0,0,level_4,3.34,0,,1,1,1,0,0,0,0,,,,9,9,0
231,JG04,1.25,PG03,1.25,1.5,RM_type_A,Permanent,Male,1991,Y,1,1,0,,,,4.0,4,2,2,5,8,5,0,16.80666666666667,17.14,0.0,7,7,3
232,JG03,0.83,PG01,0.83,0.42,RM_type_B,Contract,Female,1993,N,0,0,0,level_3,2.96,0,,1,3,1,0,0,0,0,,,,9,9,0
233,JG04,0.5,PG03,0.5,0.5,RM_type_A,Permanent,Male,1989,Y,0,0,0,level_4,0.0,0,1.0,1,1,2,0,0,0,0,,,,9,9,0
234,JG04,1.58,PG03,1.58,0.5,RM_type_A,Permanent,Male,1987,Y,1,1,0,level_4,3.0,2015,6.0,6,5,4,7,8,1,0,74.23333333333333,86.03,1.0,6,7,3
235,JG04,1.67,PG03,1.67,0.25,RM_type_C,Permanent,Male,1988,N,0,0,0,level_4,3.0,2015,5.0,5,4,3,2,4,0,0,60.37666666666666,66.01,0.0,5,7,3
236,JG04,1.83,PG03,1.83,1.5,RM_type_A,Permanent,Male,1986,Y,2,1,1,,,,5.0,5,2,2,0,6,0,0,71.79666666666667,74.56,0.0,7,6,3
237,JG04,1.58,PG03,1.58,0.5,RM_type_B,Permanent,Male,1994,Y,0,0,0,level_1,0.0,0,2.0,2,2,2,0,3,3,1,24.55,47.63,0.0,6,7,3
238,JG03,0.92,PG01,0.92,0.92,RM_type_B,Contract,Male,1993,N,0,0,0,level_3,3.68,0,,1,2,1,0,0,0,0,,,,9,9,0
239,JG04,2.42,PG03,2.42,1.0,RM_type_C,Permanent,Female,1988,Y,1,1,0,level_4,3.65,2011,6.0,6,4,5,0,10,0,0,67.50666666666666,72.59,0.0,6,7,3
240,JG04,1.83,PG03,1.83,0.42,RM_type_B,Permanent,Female,1990,Y,0,0,0,,,,5.0,5,3,2,0,3,0,0,103.84333333333336,103.4,3.0,6,6,3
241,JG04,1.83,PG03,1.83,0.42,RM_type_A,Permanent,Male,1989,Y,1,1,0,,,,5.0,5,3,3,8,10,7,1,56.74333333333333,72.06,0.0,6,7,3
242,JG04,1.83,PG03,1.83,1.83,RM_type_A,Permanent,Female,1989,Y,1,0,1,level_4,0.0,0,2.0,2,2,4,1,0,0,0,36.403333333333336,41.42,0.0,7,7,3
243,JG04,1.83,PG03,1.83,0.42,RM_type_A,Permanent,Male,1987,Y,1,1,0,,,,4.0,4,3,2,7,3,0,0,93.37666666666668,105.54,3.0,5,6,3
244,JG04,1.83,PG03,1.83,0.42,RM_type_A,Permanent,Male,1991,Y,0,0,0,,,,4.0,4,2,3,5,3,0,0,86.46,95.89,2.0,6,5,1
245,JG04,0.83,PG03,0.83,0.83,RM_type_B,Permanent,Female,1990,Y,0,0,0,level_4,0.0,0,1.0,1,1,2,0,0,0,0,,,,9,9,0
246,JG04,2.75,PG03,2.75,0.42,RM_type_A,Permanent,Male,1986,Y,1,1,0,level_4,3.2,2008,7.0,7,5,7,27,0,0,0,59.81333333333333,63.53,0.0,6,7,3
247,JG04,1.83,PG03,1.83,0.42,RM_type_B,Permanent,Male,1987,Y,1,0,1,level_3,3.57,2012,5.0,5,2,3,10,4,3,0,69.82333333333334,75.07,0.0,6,7,3
248,JG04,1.83,PG03,1.83,0.42,RM_type_B,Permanent,Female,1990,N,0,0,0,level_4,0.0,0,3.0,3,3,4,7,12,0,0,48.64333333333334,62.82,0.0,6,7,3
249,JG04,1.58,PG03,1.58,0.42,RM_type_A,Permanent,Male,1988,Y,1,0,1,level_4,3.19,2012,5.0,5,3,4,6,4,0,0,63.48666666666666,67.73,0.0,5,7,3
250,JG04,0.83,PG03,0.83,0.83,RM_type_A,Permanent,Male,1990,Y,1,0,1,level_4,0.0,0,1.0,1,1,3,0,0,0,0,,,,9,9,0
251,JG03,0.25,PG01,0.25,0.25,RM_type_B,Contract,Female,1992,N,0,0,0,level_4,0.0,0,,1,1,1,0,0,0,0,,,,9,9,0
252,JG04,2.25,PG03,2.25,0.42,RM_type_A,Permanent,Male,1986,Y,1,1,0,level_3,2.96,2006,6.0,6,4,5,3,8,1,0,96.80333333333333,119.05,2.0,8,6,3
253,JG04,1.83,PG03,1.83,0.42,RM_type_B,Permanent,Female,1989,N,0,0,0,,,,5.0,5,3,7,0,0,7,0,101.64666666666666,101.18,3.0,5,6,3
254,JG04,1.83,PG03,1.83,0.42,RM_type_A,Permanent,Male,1984,Y,2,0,2,,,,4.0,4,3,4,4,5,0,0,50.723333333333336,57.92,0.0,7,7,3
255,JG04,1.83,PG03,1.83,1.25,RM_type_C,Permanent,Female,1987,Y,2,1,1,,,,4.0,4,3,4,4,5,0,0,86.44333333333331,86.38,2.0,6,6,1
256,JG04,1.75,PG03,1.75,0.42,RM_type_A,Permanent,Male,1989,Y,1,1,0,level_4,3.18,2011,5.0,5,3,4,1,0,3,0,43.6,43.48,0.0,7,7,1
257,JG04,1.83,PG03,1.83,1.25,RM_type_A,Permanent,Male,1983,Y,3,2,1,level_4,3.05,2007,5.0,5,3,4,9,5,1,0,58.473333333333336,62.29,0.0,7,7,3
258,JG04,1.17,PG03,1.17,1.25,RM_type_A,Permanent,Male,1988,Y,0,0,0,,,,4.0,4,3,4,1,7,0,0,99.10333333333334,102.33,3.0,9,9,0
259,JG04,1.83,PG03,1.83,0.42,RM_type_A,Permanent,Male,1986,Y,2,0,2,,,,4.0,4,3,3,1,3,1,0,66.51,69.61,0.0,8,7,3
260,JG03,0.75,PG01,0.75,0.42,RM_type_B,Contract,Female,1989,Y,0,0,0,level_3,0.0,0,,1,2,1,0,0,0,0,,,,9,9,0
261,JG03,0.75,PG01,0.75,0.75,RM_type_B,Contract,Female,1991,Y,0,0,0,level_3,0.0,0,,1,1,1,0,0,0,0,,,,9,9,0
262,JG04,1.83,PG03,1.83,1.25,RM_type_A,Permanent,Male,1984,Y,1,0,1,level_3,3.01,2008,5.0,5,3,4,10,0,5,0,76.58666666666666,91.57,1.0,6,6,3
263,JG04,1.83,PG03,1.83,0.42,RM_type_B,Permanent,Female,1987,N,0,0,0,level_4,3.8,2012,5.0,5,3,4,0,3,4,0,60.17,56.26,0.0,6,7,3
264,JG04,1.83,PG03,1.83,0.42,RM_type_A,Permanent,Female,1988,Y,1,1,0,,,,4.0,4,2,2,8,4,1,1,56.66,56.3,0.0,6,7,3
265,JG04,1.67,PG03,1.67,0.5,RM_type_A,Permanent,Male,1986,Y,0,0,0,,,,6.0,6,4,6,9,2,0,0,55.00333333333333,60.2,0.0,6,7,3
266,JG04,1.83,PG03,1.83,1.5,RM_type_B,Permanent,Male,1986,Y,1,1,0,,,,5.0,5,4,2,1,14,1,0,58.19,65.28,0.0,6,7,1
267,JG04,0.75,PG03,0.75,1.17,RM_type_B,Permanent,Male,1989,N,0,0,0,level_4,0.0,0,1.0,1,1,2,0,0,0,0,,,,9,9,0
268,JG04,1.83,PG03,1.83,1.5,RM_type_A,Permanent,Male,1986,Y,1,0,1,,,,5.0,5,3,3,2,4,0,0,113.31666666666666,110.46,3.0,6,8,3
269,JG04,1.08,PG03,1.08,0.5,RM_type_B,Permanent,Male,1985,N,0,0,0,,,,5.0,5,3,4,0,10,3,0,41.76666666666667,40.67,0.0,4,7,3
270,JG04,1.67,PG03,1.67,2.08,RM_type_A,Permanent,Male,1991,Y,1,0,1,,,,4.0,4,3,4,4,11,0,0,31.31333333333333,13.63,0.0,7,7,3
271,JG04,0.75,PG03,0.75,0.5,RM_type_A,Permanent,Male,1988,Y,2,2,0,level_3,0.0,0,1.0,1,2,3,2,0,0,1,,,,9,9,0
272,JG04,0.08,PG03,0.08,0.08,RM_type_B,Permanent,Male,1990,N,0,0,0,level_4,0.0,0,1.0,1,1,1,0,0,0,0,,,,9,9,0
273,JG04,6.92,PG04,4.5,2.17,RM_type_B,Permanent,Male,1985,Y,1,0,1,,,,7.0,7,4,6,17,0,0,0,41.07,48.57,0.0,6,7,1
274,JG04,1.83,PG03,1.83,1.5,RM_type_A,Permanent,Male,1986,Y,2,2,0,,,,6.0,6,4,4,8,3,0,0,38.746666666666655,91.36,1.0,7,5,3
275,JG04,1.83,PG03,1.83,1.5,RM_type_A,Permanent,Male,1988,Y,0,0,0,,,,5.0,5,3,3,0,3,4,0,53.03,59.23,0.0,6,7,1
276,JG04,0.5,PG03,0.5,0.5,RM_type_B,Permanent,Male,1989,Y,2,0,2,level_3,0.0,0,1.0,1,1,1,0,0,0,0,,,,9,9,0
277,JG04,2.67,PG03,2.67,3.25,RM_type_C,Permanent,Female,1985,Y,1,1,0,,,,6.0,6,2,5,14,10,6,0,105.60666666666668,102.55,3.0,6,8,1
278,JG04,1.83,PG03,1.83,1.5,RM_type_A,Permanent,Male,1988,Y,1,1,0,,,,5.0,5,3,4,2,6,0,0,91.76333333333332,103.77,2.0,5,6,3
279,JG04,1.67,PG03,1.67,0.17,RM_type_B,Permanent,Female,1988,N,0,0,0,level_4,0.0,0,3.0,3,3,4,6,3,1,0,53.11333333333334,56.85,0.0,8,4,3
280,JG04,0.08,PG03,0.08,0.08,RM_type_B,Permanent,Male,1991,N,0,0,0,level_4,0.0,0,1.0,1,1,1,0,0,0,0,,,,9,9,0
281,JG04,1.83,PG03,1.83,0.17,RM_type_A,Permanent,Male,1986,Y,2,2,0,,,,5.0,5,3,3,1,6,0,0,73.40333333333331,81.67,0.0,6,7,3
282,JG04,0.75,PG03,0.75,1.17,RM_type_A,Permanent,Male,1988,Y,1,0,1,level_4,0.0,0,1.0,1,1,3,2,0,0,0,,,,9,9,0
283,JG04,0.5,PG03,0.5,0.5,RM_type_B,Permanent,Male,1991,N,0,0,0,level_4,0.0,0,1.0,1,1,1,0,0,0,0,,,,9,9,0
284,JG04,0.08,PG03,0.08,0.08,RM_type_B,Permanent,Male,1991,N,0,0,0,level_4,0.0,0,1.0,1,1,1,0,0,0,0,,,,9,9,0
285,JG04,1.83,PG03,1.83,0.08,RM_type_A,Permanent,Male,1990,Y,0,0,0,,,,7.0,7,5,3,9,6,0,0,93.05666666666666,81.49,2.0,8,7,3
286,JG04,1.83,PG03,1.83,1.5,RM_type_B,Permanent,Male,1988,Y,0,0,0,,,,6.0,6,4,4,7,18,8,0,44.92666666666668,43.49,0.0,6,7,1
287,JG04,2.67,PG03,2.67,0.5,RM_type_A,Permanent,Male,1986,Y,1,1,0,,,,5.0,5,3,3,14,7,0,0,88.25999999999998,88.34,3.0,6,8,1
288,JG04,0.5,PG03,0.5,0.5,RM_type_B,Permanent,Male,1989,Y,1,0,1,level_4,0.0,0,1.0,1,1,1,1,0,0,0,,,,9,9,0
289,JG04,2.83,PG03,2.83,0.5,RM_type_A,Permanent,Male,1985,Y,3,2,1,,,,7.0,7,4,4,10,4,0,0,35.14333333333334,36.63,0.0,7,7,3
290,JG04,1.83,PG03,1.83,2.92,RM_type_B,Permanent,Male,1989,Y,0,0,0,,,,4.0,4,2,3,9,3,1,0,64.82000000000001,64.92,0.0,8,7,1
291,JG03,0.33,PG01,0.33,0.33,RM_type_B,Contract,Male,1991,N,0,0,0,level_4,2.9,0,,1,1,1,0,0,0,0,,,,9,9,0
292,JG04,1.17,PG03,1.17,1.92,RM_type_B,Permanent,Male,1985,Y,0,0,0,,,,7.0,7,6,4,0,0,0,0,34.126666666666665,22.56,0.0,7,7,3
293,JG04,1.17,PG03,1.17,1.5,RM_type_B,Permanent,Male,1986,Y,1,1,0,,,,5.0,5,5,3,2,7,0,0,55.73,76.83,0.0,6,7,3
294,JG04,1.75,PG03,1.75,0.5,RM_type_A,Permanent,Male,1990,N,0,0,0,,,,5.0,5,3,2,6,4,3,0,62.51333333333333,69.0,0.0,5,7,3
